date,series_id,tree_id,tree_name,site,tree_genus_species_original,tree_genus_species,TWD_mean,TWD_median,TWD_min,TWD_max,n_obs,n_excluded,qc_flag
2025-05-04,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,0.04851936805555555,0,0,1.021807,144,0,Valid
2025-05-04,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,0.7361325694444445,0,0,8.122858,144,0,Valid
2025-05-04,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,1.8430555555555556e-4,0,0,0.02654,144,0,Valid
2025-05-04,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,0.00227725,0,0,0.158396,144,0,Valid
2025-05-04,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,0,0,0,0,144,0,Valid
2025-05-05,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,1.0424735694444445,0.293266,0,6.2562430000000004,144,0,Valid
2025-05-05,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,30.57547891666667,30.751964,25.941685,34.45648,144,0,Valid
2025-05-05,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,0.4773391111111111,0,0,2.52796,144,0,Valid
2025-05-05,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,2.2105210902777777,0,0,10.894493,144,0,Valid
2025-05-05,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,3.0216517222222223,0,0,11.053326,144,0,Valid
2025-05-05,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,0.37608149305555555,0,0,2.020137,144,0,Valid
2025-05-05,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,2.1450010416666667,0,0,9.15885,144,0,Valid
2025-05-05,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,0.21835745833333334,0,0,1.26061,144,0,Valid
2025-05-05,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,7.749305555555556e-5,0,0,0.009516,144,0,Valid
2025-05-05,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,0.4611421041666667,0,0,2.592848,144,0,Valid
2025-05-05,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,0.016817090277777776,0,0,0.283758,144,0,Valid
2025-05-05,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,0.15519113888888889,0,0,0.996764,144,0,Valid
2025-05-05,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,0.8679334027777778,0,0,4.710092,144,0,Valid
2025-05-05,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,4.0465277777777776e-5,0,0,0.005827,144,0,Valid
2025-05-05,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,0.006284868055555556,0,0,0.086977,144,0,Valid
2025-05-05,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,0.043492777777777776,0,0,0.485944,144,0,Valid
2025-05-05,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,0.09685402777777778,0,0,0.996596,144,0,Valid
2025-05-05,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,1.761527777777778e-4,0,0,0.014029,144,0,Valid
2025-05-05,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,0.1270973472222222,0,0,0.90199,144,0,Valid
2025-05-05,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,0.2805600208333333,0,0,2.916756,144,0,Valid
2025-05-05,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,0.9688294097222222,0.0350355,0,6.489056,144,0,Valid
2025-05-05,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,0.03566164583333333,0,0,0.470211,144,0,Valid
2025-05-05,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,2.2791666666666667e-5,0,0,0.003282,144,0,Valid
2025-05-05,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,7.515972222222222e-5,0,0,0.010823,144,0,Valid
2025-05-06,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,2.4073836111111113,0.8783274999999999,0,7.826352,144,0,Valid
2025-05-06,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,46.225369791666665,44.909086,28.999676,65.58088,144,0,Valid
2025-05-06,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,2.3948956319444443,0.9355935,0,5.963639,144,0,Valid
2025-05-06,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,11.8302473125,5.6635865,0.189947,27.060379,144,0,Valid
2025-05-06,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,13.534533472222222,10.932113999999999,4.218814,21.8711,144,0,Valid
2025-05-06,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,5.609901458333334,1.4927929999999998,0,15.552461,144,0,Valid
2025-05-06,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,12.94896145138889,8.185771,0.945248,25.050353,144,0,Valid
2025-05-06,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,20.420996666666667,0.5424169999999999,0,60.174197,144,0,Valid
2025-05-06,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,1.1540992291666667,0,0,4.403507,144,0,Valid
2025-05-06,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,1.7007387916666667,0.956326,0,4.993294,144,0,Valid
2025-05-06,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,0.11388436805555556,0.007033,0,0.642661,144,0,Valid
2025-05-06,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,0.07683918055555555,0,0,0.798851,144,0,Valid
2025-05-06,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,5.7941367291666666,3.7019135,0,14.163372,144,0,Valid
2025-05-06,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,0.005930048611111111,0,0,0.074664,144,0,Valid
2025-05-06,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,13.499449430555556,15.4600635,0,31.602772,144,0,Valid
2025-05-06,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,0.0055724791666666666,0,0,0.165836,144,0,Valid
2025-05-06,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,0.3045325972222222,0,0,2.763486,144,0,Valid
2025-05-06,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,0.007448861111111111,0,0,0.163964,144,0,Valid
2025-05-06,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,1.458384125,0.094521,0,7.17009,144,0,Valid
2025-05-06,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,2.2298622152777776,0.0330875,0,7.18306,144,0,Valid
2025-05-06,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,7.351672840277778,6.959151,0,17.844987,144,0,Valid
2025-05-06,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,0.004972270833333334,0,0,0.168516,144,0,Valid
2025-05-06,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,0.6222795208333334,0,0,3.018258,144,0,Valid
2025-05-06,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,0.01798173611111111,0,0,0.173309,144,0,Valid
2025-05-07,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,4.236041791666667,0.552895,0,15.653781,144,0,Valid
2025-05-07,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,67.64914322916667,70.1708785,50.590939,86.077445,144,0,Valid
2025-05-07,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,6.458067263888889,4.0179605,0,15.359075,144,0,Valid
2025-05-07,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,26.22712026388889,24.1445325,4.403591,49.784214,144,0,Valid
2025-05-07,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,23.471171291666668,21.558284999999998,11.175597,37.591036,144,0,Valid
2025-05-07,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,18.527634055555556,15.368871,4.916164,29.791788,144,0,Valid
2025-05-07,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,34.78158441666667,29.388393,20.499944,51.129737,144,0,Valid
2025-05-07,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,86.91099338194445,93.422201,48.247724,125.614333,144,0,Valid
2025-05-07,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,1.5217519513888889,0,0,6.911089,144,0,Valid
2025-05-07,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,4.916893777777778,2.734921,0,15.102939,144,0,Valid
2025-05-07,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,1.9419367222222221,0.212274,0,7.637456,144,0,Valid
2025-05-07,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,6.153581548611111,2.708389,0,14.804387,144,0,Valid
2025-05-07,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,4.0482943125,0.3285045,0,14.934225,144,0,Valid
2025-05-07,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,0.05840879861111111,0,0,0.503137,144,0,Valid
2025-05-07,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,25.982060472222223,22.108700499999998,16.141289,42.709947,144,0,Valid
2025-05-07,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,0.008860638888888888,0,0,0.157963,144,0,Valid
2025-05-07,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,10.7101064375,13.348765499999999,0,21.251997,144,0,Valid
2025-05-07,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,0.8531029236111111,0.56717,0,2.224227,144,0,Valid
2025-05-07,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,21.603778569444444,21.007056,7.750177,34.219854,144,0,Valid
2025-05-07,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,2.02599775,0.131179,0,7.446769,144,0,Valid
2025-05-07,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,10.247723652777777,7.4617585,0.628241,22.211334,144,0,Valid
2025-05-07,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,0.07783741666666667,0,0,0.914423,144,0,Valid
2025-05-07,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,4.746955756944445,1.5655450000000002,0,13.531423,144,0,Valid
2025-05-07,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,1.9362246319444445,1.3948745,0,4.931165,144,0,Valid
2025-05-08,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,5.6402710972222225,0.9661985,0,21.946604,144,0,Valid
2025-05-08,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,78.47865511111111,78.78392199999999,58.142944,97.717905,144,0,Valid
2025-05-08,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,8.49804982638889,8.4192295,0,23.362244,144,0,Valid
2025-05-08,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,34.550057673611114,19.8830295,0,79.284494,144,0,Valid
2025-05-08,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,34.49621014583333,21.592092,0,79.13601,144,0,Valid
2025-05-08,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,27.696311354166667,17.018218,0,64.416207,144,0,Valid
2025-05-08,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,41.0465556875,31.625206,8.775477,77.996071,144,0,Valid
2025-05-08,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,119.43666756944444,113.37236,56.581035,183.746497,144,0,Valid
2025-05-08,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,3.3795256875,0.05668,0,11.765187,144,0,Valid
2025-05-08,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,10.712295131944444,13.265788,0,26.02164,144,0,Valid
2025-05-08,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,5.421721784722222,6.4096615,0,12.817059,144,0,Valid
2025-05-08,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,16.31502711111111,16.5092825,1.732019,32.788431,144,0,Valid
2025-05-08,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,13.805462229166666,15.638602500000001,0,30.805568,144,0,Valid
2025-05-08,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,1.3607006944444444,0,0,7.197588,144,0,Valid
2025-05-08,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,27.657838944444446,21.326971,0,55.775634,144,0,Valid
2025-05-08,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,7.3113384097222225,2.7124319999999997,0,22.170314,144,0,Valid
2025-05-08,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,27.834994395833334,28.040502,6.276356,47.343015,144,0,Valid
2025-05-08,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,5.987238923611111,4.7342825,0,15.191949,144,0,Valid
2025-05-08,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,24.411737083333332,23.5301405,11.248807,39.623261,144,0,Valid
2025-05-08,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,2.8551438333333334,0.1156915,0,9.630652,144,0,Valid
2025-05-08,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,14.145208152777778,15.546786,0,32.266674,144,0,Valid
2025-05-08,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,0.48138054166666666,0,0,2.614805,144,0,Valid
2025-05-08,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,13.262410409722222,5.5519425,0,32.168613,144,0,Valid
2025-05-08,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,6.0255402361111114,1.8236305000000002,0,16.713218,144,0,Valid
2025-05-09,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,5.072921861111111,1.183361,0,15.581686,144,0,Valid
2025-05-09,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,93.89615489583333,91.56016650000001,82.657755,107.526575,144,0,Valid
2025-05-09,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,6.090034840277778,5.1869905,0,15.11144,144,0,Valid
2025-05-09,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,44.50221171527778,46.4122465,11.41702,84.80861,144,0,Valid
2025-05-09,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,38.188360618055555,38.340427,6.795858,75.836923,144,0,Valid
2025-05-09,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,42.77778398611111,43.13655,14.136208,72.429652,144,0,Valid
2025-05-09,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,37.82835294444445,34.639567,6.007567,76.752763,144,0,Valid
2025-05-09,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,144.84837285416666,142.219345,109.591089,185.811429,144,0,Valid
2025-05-09,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,1.0665840486111111,0,0,3.971853,144,0,Valid
2025-05-09,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,5.910680652777778,6.441525,0,14.897022,144,0,Valid
2025-05-09,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,4.516150430555555,4.3625905,0.613875,9.524965,144,0,Valid
2025-05-09,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,20.29652075,19.8949315,12.681706,29.091654,144,0,Valid
2025-05-09,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,6.793315125,6.629141000000001,0,17.085806,144,0,Valid
2025-05-09,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,0.041294326388888886,0,0,0.806672,144,0,Valid
2025-05-09,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,30.09580046527778,29.726743499999998,14.109043,44.184702,144,0,Valid
2025-05-09,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,20.423977631944446,21.3862015,14.726387,24.400156,144,0,Valid
2025-05-09,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,36.76328945833333,37.217905,27.965296,44.443903,144,0,Valid
2025-05-09,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,3.3524333194444442,2.8647384999999996,0,8.800256,144,0,Valid
2025-05-09,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,20.39993117361111,20.3585345,11.926613,29.27681,144,0,Valid
2025-05-09,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,1.4352343333333333,0,0,5.213053,144,0,Valid
2025-05-09,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,11.476954305555555,11.186030500000001,0,25.465756,144,0,Valid
2025-05-09,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,0.0715377986111111,0,0,1.398556,144,0,Valid
2025-05-09,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,11.414341090277778,10.8835435,3.918472,25.350625,144,0,Valid
2025-05-09,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,4.590231916666666,3.1566995,0,15.489311,144,0,Valid
2025-05-10,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,8.323159520833332,2.4382615000000003,0,27.978918,144,0,Valid
2025-05-10,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,105.39329726388888,98.1794815,85.715948,127.859082,144,0,Valid
2025-05-10,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,10.686916243055556,6.5062465,0,31.815425,144,0,Valid
2025-05-10,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,45.678932625,32.391562,0,117.542568,144,0,Valid
2025-05-10,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,55.36837950694444,31.1120755,0,145.87905,144,0,Valid
2025-05-10,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,39.986899694444446,34.4302605,0,99.030011,144,0,Valid
2025-05-10,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,47.55045861805556,34.0445535,0,114.589529,144,0,Valid
2025-05-10,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,147.89497481944446,135.69258150000002,87.617469,218.909595,144,0,Valid
2025-05-10,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,6.064385652777778,0.9795010000000001,0,18.009257,144,0,Valid
2025-05-10,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,10.407548173611112,5.900452,0,32.865288,144,0,Valid
2025-05-10,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,4.426933694444444,1.794229,0,15.232917,144,0,Valid
2025-05-10,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,18.893754972222222,15.7174525,5.880051,36.93433,144,0,Valid
2025-05-10,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,9.954364652777778,5.9227935,0,28.187545,144,0,Valid
2025-05-10,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,2.238668409722222,0,0,10.659808,144,0,Valid
2025-05-10,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,27.764915708333334,19.539777,0,66.070581,144,0,Valid
2025-05-10,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,14.968112958333334,17.1253985,5.068146,21.305833,144,0,Valid
2025-05-10,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,30.109895541666667,29.6868355,11.383497,47.922152,144,0,Valid
2025-05-10,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,5.376199965277777,3.1161995,0,18.164352,144,0,Valid
2025-05-10,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,14.210396368055555,10.0415205,1.104793,35.247273,144,0,Valid
2025-05-10,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,2.9325366111111113,0,0,8.964534,144,0,Valid
2025-05-10,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,16.238415541666665,12.7414515,0,43.615765,144,0,Valid
2025-05-10,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,3.397003548611111,0,0,13.793549,144,0,Valid
2025-05-10,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,9.011017729166667,3.4036725,0,28.640049,144,0,Valid
2025-05-10,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,5.450961784722222,0.3297485,0,19.100413,144,0,Valid
2025-05-11,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,9.815828506944445,3.479111,0,30.698888,144,0,Valid
2025-05-11,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,119.51141326388888,115.582921,96.701799,140.391368,144,0,Valid
2025-05-11,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,14.360440625,10.737622,0,34.193897,144,0,Valid
2025-05-11,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,48.076525986111115,38.3794025,0,112.800357,144,0,Valid
2025-05-11,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,66.6157431875,60.351282999999995,0,153.246298,144,0,Valid
2025-05-11,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,39.97458815277778,32.676770000000005,0,98.351562,144,0,Valid
2025-05-11,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,53.57422230555556,44.102924,0.533926,120.335696,144,0,Valid
2025-05-11,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,152.84272822916668,146.9691975,83.346858,224.107276,144,0,Valid
2025-05-11,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,1.5122723680555556,0,0,5.568604,144,0,Valid
2025-05-11,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,14.301335013888888,13.1688665,0,38.716219,144,0,Valid
2025-05-11,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,5.671292763888889,2.9355770000000003,0,17.796676,144,0,Valid
2025-05-11,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,14.09283942361111,12.460646,0,32.57999,144,0,Valid
2025-05-11,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,11.34096207638889,10.283947999999999,0,30.794425,144,0,Valid
2025-05-11,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,1.8840295,0,0,9.346234,144,0,Valid
2025-05-11,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,36.341274597222224,30.515708500000002,0,83.658498,144,0,Valid
2025-05-11,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,7.712250152777778,8.2511495,0,16.986505,144,0,Valid
2025-05-11,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,22.63749851388889,22.9109005,0,45.020569,144,0,Valid
2025-05-11,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,7.876149555555555,7.9611165,0,19.391143,144,0,Valid
2025-05-11,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,12.946794986111112,10.425116500000001,0,34.008004,144,0,Valid
2025-05-11,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,2.8927987569444444,0.5481935,0,8.465698,144,0,Valid
2025-05-11,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,17.868973833333335,14.1580715,0,43.542069,144,0,Valid
2025-05-11,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,2.333786111111111,0,0,9.805836,144,0,Valid
2025-05-11,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,7.521564930555556,5.2209695,0,22.203433,144,0,Valid
2025-05-11,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,6.838926166666667,0.6834834999999999,0,23.588405,144,0,Valid
2025-05-12,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,0.12907634722222222,0,0,2.142515,144,0,Valid
2025-05-12,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,94.905316125,86.077276,77.249908,130.159678,144,0,Valid
2025-05-12,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,0.9356642222222222,0,0,8.902505,144,0,Valid
2025-05-12,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,6.825427034722222,0,0,54.18832,144,0,Valid
2025-05-12,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,12.62475245138889,0,0,83.187376,144,0,Valid
2025-05-12,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,4.897019256944445,0,0,43.936634,144,0,Valid
2025-05-12,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,7.1620291597222225,0,0,52.812552,144,0,Valid
2025-05-12,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,49.447151125,27.4156175,0,162.434618,144,0,Valid
2025-05-12,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,0,0,0,0,144,0,Valid
2025-05-12,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,0.2891051388888889,0,0,7.431406,144,0,Valid
2025-05-12,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,4.8680555555555554e-4,0,0,0.0701,144,0,Valid
2025-05-12,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,0.5785049375,0,0,8.278787,144,0,Valid
2025-05-12,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,0,0,0,0,144,0,Valid
2025-05-12,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,0,0,0,0,144,0,Valid
2025-05-12,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,5.9787519513888885,0,0,47.90103,144,0,Valid
2025-05-12,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,0.3190231875,0,0,4.084363,144,0,Valid
2025-05-12,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,1.5156842638888888,0,0,20.374279,144,0,Valid
2025-05-12,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,0.2889230902777778,0,0,5.121819,144,0,Valid
2025-05-12,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,0.25506796527777775,0,0,6.202183,144,0,Valid
2025-05-12,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,0.0192545,0,0,0.372256,144,0,Valid
2025-05-12,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,0.7556847152777778,0,0,7.014625,144,0,Valid
2025-05-12,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,0,0,0,0,144,0,Valid
2025-05-12,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,0.1669984097222222,0,0,4.447595,144,0,Valid
2025-05-12,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,0.012915916666666666,0,0,1.802431,144,0,Valid
2025-05-13,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,6.470170645833333,0,0,24.198075,144,0,Valid
2025-05-13,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,83.17595028472222,75.0540775,62.597841,112.526571,144,0,Valid
2025-05-13,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,6.167571965277777,0.835186,0,19.018918,144,0,Valid
2025-05-13,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,38.00055827777778,12.213037499999999,0,105.7431,144,0,Valid
2025-05-13,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,31.237985847222223,6.7007925,0,92.074905,144,0,Valid
2025-05-13,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,28.553517979166667,0.059977,0,94.582404,144,0,Valid
